1	334.70551683195566
10	16.818945587034456
100	15.421408952934422
102	14.743223126292776
103	16.676222518559545
104	13.145721122195564
11	3.8133338438706192
113	23.12661818624173
116	9.733556291736072
12	97.28526285560007
13	71.21565904540049
14	28.030238882542854
15	12.439013220882488
16	38.25183911001756
17	59.700094892995665
18	16.024586377994105
19	67.8246951987113
20	66.42484619638574
21	5.513747842813956
22	39.84211998299015
23	71.17200457050589
25	83.33847782669073
26	41.74674654547116
27	153.08223050068287
28	72.48081081267087
29	150.05244611651077
3	22.363687688875668
30	42.30235119711467
31	191.6414834161794
32	91.44758639020641
33	76.62093810935889
34	41.749015034730306
35	93.03216490059599
36	108.07197545470183
37	71.06571259459184
38	47.48041832267094
39	187.36072778251042
4	9.362389763315985
40	47.55003753083272
41	186.69938273325855
42	41.05724730928186
43	250.45535464718768
44	36.822163602368015
45	102.36787214655396
46	48.91809164913219
47	297.3886726579642
48	1442.6110242362188
49	27.23305826672087
5	9.95278752041958
50	195.04676163806266
51	82.11209114519806
52	54.80879305619976
53	67.90710443973256
54	60.14203240404244
55	163.0015219996849
56	61.5924270818128
57	264.7984241669018
58	23.772626351345224
59	161.63256228044798
60	168.19994302264593
61	56.474363437197674
62	73.70102767293795
63	77.25326027428008
64	106.08124129928365
65	172.2583578654828
66	38.99669472133563
67	98.32549729101788
68	3.2232445208500824
69	11.90737713306949
7	3.905202969313154
70	46.597380847667104
71	99.16091888184003
72	322.9018922457462
73	124.54296745392642
74	42.453824984992494
75	56.58966044293208
76	29.77660202589375
77	169.06337163577513
78	35.73831266236145
79	29.120111773745872
8	39.32519936859566
80	78.37780992553643
81	27.31834741500504
82	33.201725270646456
83	149.59531306660324
84	31.803090611295026
85	29.89693865143949
86	37.508547774377696
87	50.42139822849126
88	20.7175841640976
89	302.7169625763571
9	42.064537945133445
90	170.68890783134577
91	36.0174295829435
93	18.03914834110065
94	14.478222959626114
95	22.624135868779508
96	2.6037888591392258
97	16.08172866538472
98	78.31810969869423
