48	139	309.50714285714287
48	92	309.50714285714287
48	16	0.17346624231870134
49	37	0.06771855557693542
49	43	0.033880284100633234
49	47	0.030800497880119806
49	32	0.04239820094771504
5	62	0.12284611553784859
50	56	0.12988266666666667
50	70	0.1411001267427123
50	91	0.08808524105918347
50	24	139.16
50	34	0.1275892498997192
50	37	0.14281059585658393
50	38	0.12171935524178433
50	40	0.12790441176470588
50	45	0.09679685598024552
51	76	0.1202156334231806
51	29	0.11686950445466722
51	36	0.11718339464004204
51	52	0.08937427984569912
51	53	0.05453211607433975
51	57	0.07816676160014022
51	63	0.09792727911470228
51	65	0.06137333149855512
52	13	0.06464612660851542
52	23	0.08723832000349635
52	50	0.08964950416786434
52	54	0.1315069395643008
52	63	0.10956986650272266
52	74	0.08297721982041903
52	76	0.13450808625336927
52	88	0.08270218760357972
53	30	0.1686323024054983
53	45	0.1422228405151926
53	47	0.0954373954646233
53	52	0.1638929245361789
53	76	0.22044923629829294
53	100	0.09027225901398088
54	81	0.04078532530811121
54	30	0.0782405498281787
54	31	0.08599226492627508
54	36	0.09970222455771588
54	39	0.07684178045205585
54	47	0.04428021315492629
55	59	0.11055779987569919
55	18	0.33437500000000003
55	62	0.17085097111553785
55	19	0.2606905395136778
55	86	0.13264462809917354
55	22	0.27374326750448835
55	29	0.23972660571827872
55	35	0.19958704731035345
55	40	0.21021369485294117
55	44	0.20241323724634938
55	53	0.11185808607760027
55	56	0.21346500000000002
56	1	0.08061915511125443
56	17	0.08808675566691461
56	40	0.09847689075630252
56	42	0.12175324675324675
56	43	0.055010879929586066
56	52	0.08588175513680248
56	68	0.08917424647761726
57	24	142.64375
57	47	0.06658076938037265
57	48	0.046087385474602484
57	61	0.12932343608340888
57	63	0.12527994906024945
57	67	0.0930184219106619
57	79	0.13689419385796545
57	9	0.11554779262859459
58	59	0.054666804778675505
58	81	0.04861994840928634
58	87	0.053027508596436394
58	10	0.17048743718592965
58	54	0.1192094167252284
59	69	0.28117081695063345
59	71	0.1194210786739238
59	79	0.1985330408554977
59	1	0.1556594646888101
59	88	0.13713717505563713
59	20	0.11183246881958478
59	26	0.19675494514204192
59	32	0.13291875580848353
59	33	0.17077758581040048
59	47	0.09655984841328497
59	51	0.18553491351697632
60	78	0.07418507845020814
60	24	128.7111111111111
60	45	0.08952882211324809
60	58	0.11381299063675931
60	62	0.09614873837981408
60	63	0.11304330854655815
60	67	0.08393290584356773
61	34	0.10112887513609535
61	35	0.0962538178644892
61	59	0.05331814101236102
61	71	0.06367309912584529
61	72	0.08507192163819367
62	46	0.10638692415693132
62	52	0.1073025733513685
62	65	0.07368469336268979
62	68	0.11141628519905673
62	69	0.18194586023332204
62	18	0.1957115009746589
62	19	0.15258358662613983
62	31	0.12134396905970511
62	37	0.13737840206957005
63	53	0.05568633844147375
63	54	0.12002108222066057
63	56	0.10626933333333333
63	62	0.08505478087649401
63	65	0.06267235447915233
63	17	0.09360920800219238
63	18	0.16646198830409356
63	29	0.11934315495254177
63	33	0.09399430387584101
63	51	0.10211659192825112
64	68	0.12406887224302954
64	72	0.11497339092206241
64	27	0.14193161724700762
64	30	0.12294329896907218
64	34	0.1366741160964988
64	50	0.10712040097729235
64	65	0.0820524287876703
65	75	0.24124156246541995
65	83	0.15629077353215284
65	14	0.14422466260915587
65	84	0.17139150943396228
65	28	0.1808948907834962
65	85	0.09398603207449562
65	31	0.16468002175489485
65	98	0.11089577292842974
65	36	0.19093536521282187
65	51	0.16293721973094172
65	52	0.14562396673513353
65	60	0.14114943024861878
65	69	0.2469249065579341
